courseUrl,job_name,name_company,upadte_date,rank,industry,amount,age,level,experience,salary,headquarters,Application_deadline,technical_requirements,welfare,describe
https://sieuthivieclam.vn/viec-lam/ky-thuat-co-khi-nhan-vien-san-xuat--thi-cong-lap-dat-ke-toan-noi-bo-CV2023-26586.html,KỸ THUẬT CƠ KHÍ/ THI CÔNG LẮP ĐẶT/ KẾ TOÁN NỘI BỘ(Mã:CV2023-26586),CÔNG TY CỔ PHẦN ĐIỆN TỬ VIỄN THÔNG TOÀN TRUNG,Ngày cập nhật: 04/08/2023,Nhân viên,,7,Trong độ tuổi lao động,Trung cấp,1,Thoả thuận,Quận Tân Phú,,"['\n ', '\n ', '\n ', '\n ', '\n ']",,
https://sieuthivieclam.vn/viec-lam/chuyen-vien-thiet-ke-quay-dung-nhan-vien-mang-tiktok-am-thuc-CV2023-26709.html,"CV THIẾT KẾ, QUAY DỰNG/ NV TIKTOK ẨM THỰC/ THỰC TẬP SINH MARKETING/ CV MARKETING(Mã:CV2023-26709)",KHÁCH SẠN - NHÀ HÀNG LÚA ĐẠI VIỆT,Ngày cập nhật: 20/06/2023,Nhân viên,,10,0,Chứng chỉ - Sơ cấp nghề,1,Thoả thuận,Quận 1,,"['\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n ', '\n - Tốt nghiệp hoặc đnag theo học ngành marketing/ quản trị kinh doanh/ kinh tế tại các trường đại học, cao đẳng', '\n - Có đam mê với ngành marketing', '\n ', '\n - Có kinh nghiệm 1-2 năm trong lĩnh vực Marketing/ Truyền thông', '\n - Hiểu biết về marketing và nghiên cứu thị trường, phân tích dữ liệu và các công cụ marketing, sẽ được đào tạo nếu chưa có kinh nghiệm.', '\n - Tốt nghiệp Trung cấp trở lên', '\n \xa0', '\n \xa0']",,
https://sieuthivieclam.vn/viec-lam/giao-vien-djay-kem-hs-lop-5-goi-ctv-CV2023-26714.html,Giáo viên dạy kèm HS lớp 5 (gói CTV)(Mã:CV2023-26714),anh Nam,Ngày cập nhật: 03/05/2023,Nhân viên,,0,0,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 4,,"['\n - Nữ sinh viên', '\n - Giỏi toán để kèm học sinh lớp 5 3 buổi/tuần']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-tu-van-tin-dung-CV2023-26660.html,NHÂN VIÊN TƯ VẤN TÍN DỤNG(Mã:CV2023-26660),CÔNG TY TÀI CHÍNH TNHH MTV SHINHAN VIỆT NAM,Ngày cập nhật: 28/03/2023,Nhân viên,,12														(5 nam - 7 nữ),Từ 19 tuổi - 39 tuổi,Trung cấp,Không yêu cầu,6.250.000VNĐ,Quận 5,,"['\n Tốt nghiệp THPT trở lên', '\n Không yêu cầu ngành nghề đào tạo', '\n Kỹ năng giao tiếp tốt', '\n Chịu khó, đam mê kiếm tiền', '\xa0']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-giao-nhan-chung-tu-CV2023-26619.html,NHÂN VIÊN GIAO NHẬN CHỨNG TỪ(Mã:CV2023-26619),VĂN PHÒNG THỪA PHÁT LẠI  HUYỆN HÓC MÔN,Ngày cập nhật: 20/02/2023,Nhân viên,,10,Dưới 50 tuổi,Trung học phổ thông,Không yêu cầu,Thoả thuận,Huyện Hóc Môn,,"['\n - Nhân viên giao nhận văn bản cho cơ quan Tòa Án và Thi Hành Án dân sự trên địa bàn Tp.HCM', '\n - Thời gian làm việc: Giờ hành chánh']",,
https://sieuthivieclam.vn/viec-lam/boc-xep-ga-song-than-CV2023-26583.html,BỐC XẾP GA SÓNG THẦN(Mã:CV2023-26583),ĐỘI BỐC XẾP GA SÓNG THẦN,Ngày cập nhật: 02/02/2023,Nhân viên,,10														(10 nam),dưới 40,Lao động phổ thông,Không yêu cầu,10.000.000VNĐ,H.Dĩ An,,"['\n - Thời gian: 7 giờ sáng đến 18 giờ', '\n - Có nghỉ giải lao khi đợi Tàu về', '\n - Làm việc tại Đội bốc xếp Ga Sóng Thần, phường An Bình, thành phố Dĩ An, tỉnh Bình Dương']",,
https://sieuthivieclam.vn/viec-lam/bien-dich-vien-CV2022-26401.html,BIÊN DỊCH VIÊN(Mã:CV2022-26401),CÔNG TY TNHH TƯ VẤN DỊCH THUẬT TUÂN CALI,Ngày cập nhật: 28/11/2022,Nhân viên,,2														(1 nam - 1 nữ),Trên 21 tuổi,Cao đẳng,Không yêu cầu,7.000.000VNĐ,Quận 1,,"['\n - Làm việc cho công ty chuyên về tư vấn và dịch thuật', '\n - Thời gian làm việc: Giờ hành chánh']",,
https://sieuthivieclam.vn/viec-lam/bao-tri--sua-chua--dien--cap-thoat-nuoc--tap-vu-lao-cong--phu-bep-CV2022-26393.html,"Bảo trì / Sửa chữa , Điện / Cấp Thoát Nước ; Tạp Vụ-Lao Công ; Phụ Bếp(Mã:CV2022-26393)",TRƯỜNG THPT THỦ KHOA HUÂN,Ngày cập nhật: 18/10/2022,Nhân viên,,8,Trên 18,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Bình,,"['\n -\xa0Môi trường công tác giáo dục, an toàn, thân thiện.\xa0', '\n - Yêu cầu: sức khỏe tốt. Tuổi từ 18-55.\xa0']",,
https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thonggiao-nuoctiep-thi-nuoc-CV2022-26463.html,LAO ĐỘNG PHỔ THÔNG/GIAO NƯỚC/TIẾP THỊ NƯỚC(Mã:CV2022-26463),Công ty TNHH ALPHA Việt Nam (KIRIFURI),Ngày cập nhật: 19/09/2022,Nhân viên,,5														(3 nam - 2 nữ),trên 18,Lao động phổ thông,Không yêu cầu,12.000.000VNĐ,Quận Bình Thạnh,,"['\n ', '\n Lương 12.000.000 đ/tháng', '\n ', '\n Lương thỏa thuận', '\n Làm việc giờ hành chánh', '\n Có đóng Bảo hiểm xã hội', '\n Có lương tháng 13', '\n \xa0', '\n \xa0']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2022-26413.html,NHÂN VIÊN BẢO VỆ(Mã:CV2022-26413),Cty TNHH TM – DV – TV  HIỆP THÀNH TÍN,Ngày cập nhật: 19/08/2022,Nhân viên,,10														(10 nam),18-55,Lao động phổ thông,Không yêu cầu,11.000.000VNĐ,Quận 1,,"['\n - Làm việc tại các nhà hàng, cà phê, hầm xe khu vực TP.HCM', '\n - Ca 12h', '\n - Ca 24h']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-kho-di-lam-ngay-CV2022-26415.html,Nhân Viên Kế Toán Kho Đi Làm Ngay(Mã:CV2022-26415),CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN VÀ THƯƠNG MẠI QUỐC TẾ VIỆT AN,Ngày cập nhật: 19/08/2022,Nhân viên,,2,Trên 18,Cao đẳng,2,9.000.000VNĐ,Quận 1,,"['\n -Tốt nghiệp Cao Đẳng trở lên chuyên ngành kế toán, kinh tế và có 2 năm kinh nghiệm ở vị trí tương đương', '\n -Thi hành nghiệp vụ chính xác và đúng qui định, nắm vững các kiến thức chuyên môn về kế toán.', '\n -Kỹ năng giao tiếp, sắp xếp công việc và quản lý chứng từ tốt.', '\n -Thành thạo vi tính văn phòng, thành thạo MS Word, Excel, phần mềm kế toán.', '\n -Cần mẫn, cẩn thận, có trách nhiệm với công việc.', '\n -Có sức khỏe tốt, nhanh nhẹn, hoạt bát, trung thực, nghiêm túc trong công việc']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-thu-kho-lam-viec-tai-ho-chi-minh-CV2022-26416.html,Nhân Viên Thủ Kho Làm Việc Tại Hồ Chí Minh(Mã:CV2022-26416),CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN VÀ THƯƠNG MẠI QUỐC TẾ VIỆT AN,Ngày cập nhật: 19/08/2022,Nhân viên,,0														(3 nam),18 - 25,Trung cấp,3,9.000.000VNĐ,Huyện Nhà Bè,,"['\n - Tuổi 25-35', '\n - Nam', '\n - Trình độ: Tốt nghiệp Trung cấp trở lên', '\n - Nhanh nhẹn, trung thực.']",,
https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-CV2022-26418.html,LAO ĐỘNG PHỔ THÔNG(Mã:CV2022-26418),CÔNG TY DỆT NGỌC VÂN,Ngày cập nhật: 19/08/2022,Nhân viên,,5														(3 nam - 2 nữ),trên 18,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Bình Tân,,"['\n - Thời gian: 7 giờ sáng - 5 giờ 30 chiều', '\n \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0 Hoặc 7 giờ - 7 giờ tối, đảo ca']",,
https://sieuthivieclam.vn/viec-lam/chuyen-vien-tu-van-CV2022-26367.html,NHÂN VIÊN KINH DOANH ( BĐS)(Mã:CV2022-26367),CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ DỊCH VỤ ĐẤT XANH MIỀN NAM,Ngày cập nhật: 19/08/2022,Nhân viên,,20														(10 nam - 10 nữ),22 - 35,Trung cấp,Không yêu cầu,15.000.000VNĐ,Quận Bình Thạnh,,"['\n - Tìm kiếm khách hàng mới, mở rộng nguồn khách hàng thông qua các kênh: marketing online (Facebook, zalo, google,...), đăng tin, sale phone,.... - Được đào tạo kỹ năng tìm kiếm khách hàng.', '\n - Giới thiêu, tư vấn sản phẩm và dịch vụ Công ty đến với khách hàng: sản phẩm căn hộ TPHCM, Bình Dương, một số sản phẩm đất nền, nhà phố, shophouse.', '\n - Tư vấn, đàm phán, thương lượng, chốt sale.', '\n - Hỗ trợ khách hàng trong quá trình ký hợp đồng, chăm sóc khách hàng trước và sau bán hàng.', '\n - Cập nhật thông tin thị trường bất động sản, nhanh chóng nắm bắt nhu cầu của khách hàng.', '\n - Tham gia các buổi huấn luyện sản phẩm, học hỏi và chia sẻ kinh nghiệm trong nhóm bán hàng.', '\n - Báo cáo tình hình kinh doanh trực tiếp cho Trưởng phòng KD.']",,
https://sieuthivieclam.vn/viec-lam/bao-ve-CV2022-26432.html,BẢO VỆ(Mã:CV2022-26432),CÔNG TY CỔ PHẦN VINHOMES,Ngày cập nhật: 06/09/2022,Nhân viên,,40														(40 nam),Dưới 50 tuổi,Lao động phổ thông,Không yêu cầu,7.500.000VNĐ,Quận Bình Thạnh,,"['\n ', 'Nhân viên quẹt thẻ xe trong tầng hầm cho cư dân, khách hàng.', '\n ', ' 8 giờ / ngày, 01 tháng nghỉ 4 ngày', '\n ', ' Phòng bảo vệ Vinhomes Central Park', '\n Tầng hầm B1 Tòa Park 7 Khu ĐT Vinhomes Central Park', '\n 208 Nguyễn Hữu Cảnh, P.22, Q. Bình Thạnh, Hồ Chí Minh']",,
https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-CV2022-26405.html,IN 3D TRÊN GIÀY(Mã:CV2022-26405),CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI DỊCH VỤ PHẠM GIA GROUP,Ngày cập nhật: 20/08/2022,Nhân viên,,30,từ 18 tuổi trở lên,Lao động phổ thông,Không yêu cầu,Thoả thuận,H.Bến Lức,,"['\n ', '\n ', '\n ']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-goi-dau--cham-soc-da-CV2022-26433.html,NHÂN VIÊN GỘI ĐẦU / CHĂM SÓC DA(Mã:CV2022-26433),AQUA SPA,Ngày cập nhật: 06/09/2022,Nhân viên,,5														(5 nam),Trên 18 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 4,,"['\n - Thời gian làm việc: 16h – 20h', '\n - Mức lương: 25.000 đ/giờ + tiền TIP']",,
https://sieuthivieclam.vn/viec-lam/lao-dong-pho-thong-bao-an-o-CV2022-26434.html,LAO ĐỘNG PHỔ THÔNG (BAO ĂN Ở)(Mã:CV2022-26434),VỰA VE CHAI – ANH TUẤN,Ngày cập nhật: 06/09/2022,Nhân viên,,2														(2 nam),Trên 20 tuổi,Lao động phổ thông,Không yêu cầu,9.000.000VNĐ,Quận 1,,"['\n - Làm việc cho vựa ve chai', '\n - Thời gian làm việc: 7h00 – 19h00']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-CV2022-26422.html,Nhân viên Văn phòng (Telesale Data có Sẵn)(Mã:CV2022-26422),CÔNG TY TNHH MTV TÀI CHÍNH SHINHAN VIỆT NAM,Ngày cập nhật: 07/09/2022,Nhân viên,,20,Từ 18-30 tuổi,Lao động phổ thông,Không yêu cầu,8.000.000VNĐ,Quận Tân Bình,,"['\n - Giới Tính : Nam Nữ', '\n - Tuổi : Từ 18-30 tuổi', '\n \xa0- Học Vấn : Tốt nghiệp THPT Trở lên', '\n \xa0- Kinh nghiệm : KHÔNG YÊU CẦU', '\n \xa0- Ngoại Ngữ : KHÔNG YÊU CẦU', '\n \xa0- Vi Tính : TRÌNH ĐỘ TIN HỌC CƠ BẢN', '\n \xa0- Hộ Khẩu : KHÔNG YÊU CẦU']",,
https://sieuthivieclam.vn/viec-lam/bao-ve--tap-vu--phu-bep-CV2022-26435.html,BẢO VỆ / TẠP VỤ / PHỤ BẾP(Mã:CV2022-26435),TRUNG TÂM GIÁO DỤC NGHỀ NGHIỆP GIÁO DỤC THƯỜNG XUYÊN QUẬN 1,Ngày cập nhật: 07/09/2022,Nhân viên,,8														(4 nam - 4 nữ),Dưới 55 tuổi,Lao động phổ thông,Không yêu cầu,5.000.000VNĐ,Quận 1,,"['\n ', 'Số lượng cần tuyển: 04 nam', '\n - Thời gian làm việc: theo ca', '\n - Mức lương: 5 – 7 triệu đồng/ tháng.', '\n - Địa điểm làm việc: 112 Nguyễn Đình Chiểu, Phường Đakao, Quận 1', '\n ', ' ', '\n ', 'Số lượng cần tuyển: 02 nữ', '\n - Thời gian làm việc: 8 tiếng/ngày.', '\n - Mức lương: 5 – 7 triệu đồng/ tháng', '\n - Địa điểm làm việc: 150 Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1', '\n ', ' ', '\n ', 'Số lượng 2 nữ', '\n - Vệ sinh khu vực bếp, rửa chén bát đĩa và dụng cụ chế biến', '\n - Sắp xếp khu vực nhà ăn trước bữa trưa', '\n - Chi tiết công việc sẽ trao đổi cụ thể khi phỏng vấn.', '\n ', ' ']",,
https://sieuthivieclam.vn/viec-lam/cong-nhan-san-xuat-thuc-pham-CV2022-26437.html,CÔNG NHÂN SẢN XUẤT THỰC PHẨM(Mã:CV2022-26437),PHÂN VIỆN CƠ ĐIỆN NÔNG NGHIỆP VÀ CÔNG NGHỆ STH (FOLI),Ngày cập nhật: 08/09/2022,Nhân viên,,2														(2 nam),20-45,Lao động phổ thông,Không yêu cầu,300.000VNĐ,Quận 1,,"['\n - Thời gian làm việc: Giờ hành chánh', '\n - Không cần kinh nghiệm', '\n - Sẽ được hướng dẫn làm việc']",,
https://sieuthivieclam.vn/viec-lam/ky-thuat-cong-trinh--kinh-te-xay-dung-CV2022-26444.html,KỸ THUẬT CÔNG TRÌNH + KINH TẾ XÂY DỰNG(Mã:CV2022-26444),CÔNG TY TNHH KIẾN TRÚC XÂY DỰNG Ô VAN,Ngày cập nhật: 12/09/2022,Nhân viên,,4														(4 nam),20 - 35,Trung cấp,Không yêu cầu,Thoả thuận,Quận 1,,"['\n - Tuyển dụng kỹ thuật công trình: 02 lđ ( tốt nghiệp Trung Cấp xây dựng trở lên)', '\n - Tuyển dụng kinh tế xây dựng: 02 lđ', '\n - Thời gian làm việc giờ hành chính', '\n - Nơi làm việc công trình ở Dĩ An, Bình Dương\xa0']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-ban-hang-CV2022-26436.html,NHÂN VIÊN BÁN HÀNG(Mã:CV2022-26436),"CTY THIÊN AN LỘC, MỸ PHẨM DR.D’S FORMULA",Ngày cập nhật: 12/09/2022,Nhân viên,,10														(5 nam - 5 nữ),trên 18,Trung học phổ thông,Không yêu cầu,50.000VNĐ,Quận 10,,"['\n - Thời gian: ca 4 tiếng từ 7 giờ sáng-11 giờ', '\n - Bán hàng tại quầy di động', '\n - Sắp xếp ngày phù hợp cho người muốn đi làm thêm', '\n \xa0']",,
https://sieuthivieclam.vn/viec-lam/giam-sat-cong-trinh-CV2022-26445.html,GIÁM SÁT CÔNG TRÌNH(Mã:CV2022-26445),CÔNG TY TNHH TM DV KỸ THUẬT CƠ ĐIỆN LẠNH HÀ GIANG,Ngày cập nhật: 12/09/2022,Nhân viên,,2														(2 nam),Dưới 35 tuổi,Cao đẳng,Không yêu cầu,12.000.000VNĐ,Quận 12,,"['\n - Làm việc cho công chuyên về Kỹ thuật cơ điện lạnh', '\n - Làm việc theo công trình']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2022-26447.html,NHÂN VIÊN BẢO VỆ(Mã:CV2022-26447),CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI MF,Ngày cập nhật: 12/09/2022,Nhân viên,,1														(1 nam),18-40,Lao động phổ thông,Không yêu cầu,10.000.000VNĐ,Quận 3,,"['\n - Làm việc theo ca', '\n - Ca Sáng: 9 giờ đến 16 giờ 30', '\n - Ca chiều: 14 giờ 30 đến 22 giờ (hết khách)']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-kinh-doanh-CV2022-26449.html,NHÂN VIÊN KINH DOANH(Mã:CV2022-26449),CÔNG TY TNHH THIÊN PHÚC,Ngày cập nhật: 12/09/2022,Nhân viên,,10														(5 nam - 5 nữ),22-35,Trung học phổ thông,Không yêu cầu,7.000.000VNĐ,Quận 3,,"['\n Trình độ: 12/12', '\n Thời gian: hành chánh']",,
https://sieuthivieclam.vn/viec-lam/to-chuc-san-xuat-chuong-trinh-CV2022-26450.html,Tổ chức sản xuất chương trình(Mã:CV2022-26450),T PRODUCTION,Ngày cập nhật: 13/09/2022,Nhân viên,,1														(1 nam),18 – 34 tuổi,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 4,,"['\n - Kiến thức về lĩnh vực tổ chức sản xuất chương trình/sự kiện, kỹ năng giao tiếp tốt, nhiệt tình, chịu áp lực cao trong công việc, khả năng tư duy logic, quản lý và sắp xếp công việc hiệu quả, linh hoạt,…', '\n - Chức vụ: Cộng tác viên.\xa0 Kinh nghiệm 06 tháng trở lên', '\n - Giới tính: nam', '\n - Độ tuổi: 18 – 34 tuổi']",,
https://sieuthivieclam.vn/viec-lam/tu-van-ghi-danh-CV2022-26453.html,TƯ VẤN - GHI DANH(Mã:CV2022-26453),CÔNG TY TNHH DỊCH VỤ GIÁO DỤC TƯ VẤN DU HỌC TÀI NĂNG VIỆT,Ngày cập nhật: 14/09/2022,Nhân viên,,2														(2 nữ),Dưới 30 tuổi,Cao đẳng,Không yêu cầu,7.000.000VNĐ,Quận Bình Tân,,"['\n - Nữ, Tốt nghiệp cao đẳng hoặc đại học chuyên nghành tiếng Anh', '\n - Tuổi từ 18- 30', '\n - Tiếng Anh giao tiếp, nghe nói tốt', '\n - Thành thạo vi tính văn phòng: \xa0Word và Excel ( Chứng chỉ B)', '\n - Có khả năng sư phạm', '\n - Giọng nói dễ nghe, chịu khó và kiên nhẫn', '\n - Có mong muốn làm việc lâu dài với công ty']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-bao-ve-CV2022-26462.html,NHÂN VIÊN BẢO VỆ(Mã:CV2022-26462),Cty TNHH TM – DV – TV  HIỆP THÀNH TÍN,Ngày cập nhật: 19/09/2022,Nhân viên,,10														(10 nam),18-55,Lao động phổ thông,Không yêu cầu,11.000.000VNĐ,Quận 1,,"['\n - Làm việc tại các nhà hàng, cà phê, hầm xe khu vực TP.HCM', '\n - Ca 12h – ca 24h']",,
https://sieuthivieclam.vn/viec-lam/ban-hang--cham-soc-khach-hang--kinh-doanh--ke-toan-CV2022-26426.html,BÁN HÀNG/CSKH/KINH DOANH/KẾ TOÁN BÁN HÀNG(Mã:CV2022-26426),HỘ KINH DOANH KHANG LUXURY,Ngày cập nhật: 22/09/2022,Nhân viên,,8,21 - 28,Trung học phổ thông,Không yêu cầu,8.000.000VNĐ,Quận 10,,"['\n - Nam/Nữ từ 21 - 28 tuổi', '\n - Tốt nghiệp THPT', '\n - Thân thiện, vui vẻ, thật thà', '\n - Ngoại hình khá', '\n - Giọng nói dễ nghe, không vùng miền', '\n - Biết sử dụng máy tính và có năng khiếu chụp hình bằng điện thoại', '\n - Ưu tiên từng bán hàng trong trung tâm thương mại, lễ tân, bất động sản,...', '\n \xa0 \xa0 \xa0 - Yêu thích và đã từng bán đồng hồ, điện thoại xa xỉ là một lợi thế']",,
https://sieuthivieclam.vn/viec-lam/pha-che--phuc-vu-CV2022-26469.html,PHA CHẾ / PHỤC VỤ(Mã:CV2022-26469),CÔNG TY CỎ PHẦN ĐẦU TƯ VÀ DỊCH VỤ CẢNG HÀNG KHÔNG VIỆT NAM,Ngày cập nhật: 26/09/2022,Nhân viên,,10														(5 nam - 5 nữ),Dưới 40 tuổi,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận Tân Bình,,"['\n - Pha chế / phục vụ cho quán cà phê văn phòng', '\n - Thời gian làm việc:\xa0', '\n + Làm việc theo ca: 06h đến 14h, 12h đến 20h (1 tuần được nghỉ 1 ngày).', '\n + Làm việc theo giờ: từ 06h đến 20h, tối thiểu 5h/ngày.']",,
https://sieuthivieclam.vn/viec-lam/ban-hang-qua-dien-thoai-telesales-CV2022-26470.html,BÁN HÀNG QUA ĐIỆN THOẠI (TELESALES)(Mã:CV2022-26470),CÔNG TY TÀI CHÍNH MIRAE ASSET (VIỆT NAM),Ngày cập nhật: 26/09/2022,Nhân viên,,20														(10 nam - 10 nữ),18 - 25,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 2,,"['\n Chốt danh sách KH ', ', siêng năng là làm được.', '\n Thời gian làm việc :', '\n 8h30 – 17h30 từ thứ 2 đến thứ 6', '\n 8g30 – 12h thứ 7 , CN nghỉ.', '\n Nơi làm việc : Tháp S8, The Sun Avenue , 28 Mai Chí Thọ, Phường An Phú, Quận 2, TPHCM']",,
https://sieuthivieclam.vn/viec-lam/phuc-vu-CV2022-26471.html,PHỤC VỤ(Mã:CV2022-26471),QUÁN BÚN BÒ QUẬN 1,Ngày cập nhật: 26/09/2022,Nhân viên,,4														(2 nam - 2 nữ),0,Lao động phổ thông,Không yêu cầu,Thoả thuận,Quận 1,,"['\n - Làm việc cho Quán Bún Bò tại Phường Đa Kao, Quận 1', '\n - Thời gian làm việc:', '\n + Ca 1: 6g00 – 10g00', '\n + Ca 2: 10g00 – 14g00']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toan-ban-hang-CV2022-26448.html,NHÂN VIÊN KẾ TOÁN BÁN HÀNG(Mã:CV2022-26448),CÔNG TY TNHH TM NHƯ HẢI  CÁT TƯỜNG,Ngày cập nhật: 26/09/2022,Nhân viên,,4														(2 nam - 2 nữ),0,Trung học phổ thông,Không yêu cầu,8.000.000VNĐ,Quận Thủ Đức,,"['\n - Trình độ: 12 trở lên', '\n - Không cần kinh nghiệm', '\n - Ưu tiên biết ngoại ngữ', '\n - Lễ phép, nhanh nhẹn, thật thà', '\n - Thời gian: hành chánh', '\n \xa0']",,
https://sieuthivieclam.vn/viec-lam/nhan-vien-ke-toanvan-phongkinh-doanh-CV2022-26474.html,NHÂN VIÊN KẾ TOÁN/VĂN PHÒNG/KINH DOANH(Mã:CV2022-26474),CÔNG TY TNHH THIÊN PHÚC,Ngày cập nhật: 27/09/2022,Nhân viên,,20														(10 nam - 10 nữ),dưới 30,Trung học phổ thông,Không yêu cầu,Thoả thuận,Quận 3,,"['\n Tốt nghiệp PTTH', '\n Biết vi tính văn phòng', '\n Thời gian làm việc:\xa0 hành chánh']",,
